cell,scenario,segment,pair,n,mean_diff,ci_lo,ci_hi,n_neg,n_pos,rel_mean_diff
theta45_snr0,B,post,in-cur,50,0.013398224472204835,0.009203520721758998,0.01709322515246773,7,43,0.08209974545039019
theta45_snr0,B,post,hist-legs,50,-0.02585574740923522,-0.02766968850882051,-0.02393890871309178,50,0,-0.12771524680638746
theta45_snr0,B,post,cur-legs,50,-0.0392539299747448,-0.044518777223537406,-0.03372801487439021,49,1,-0.19389597506102302
theta45_snr0,B,pre,hist-cur,50,0.034346666831285066,0.029854185074409463,0.03858678127901263,3,47,0.20433308905792236
theta45_snr0,B,pre,hist-in,50,1.4767397802230575e-05,-4.37484888158951e-06,3.499233087872804e-05,23,27,7.295299741191124e-05
theta45_snr0,B,pre,in-cur,50,0.03433189943348283,0.029507202290956245,0.0385510020229863,3,47,0.20424523575835477
theta45_snr0,B,pre,hist-legs,50,-0.008205191915032784,-0.010863442774800365,-0.005534229196075803,40,10,-0.03895299520561199
theta45_snr0,B,pre,cur-legs,50,-0.042551858746317846,-0.047579836478695875,-0.03747409186591661,49,1,-0.2020089678461317
theta5,A,all,hist-cur,50,-6.840318990401398e-05,-0.00010164390366132116,-3.508873536045086e-05,34,16,-0.0010960213718214924
theta5,A,all,hist-in,50,-8.425612040285912e-09,-2.5973972948033914e-07,2.450995508596621e-07,27,23,-1.3515133008393096e-07
theta5,A,all,in-cur,50,-6.839476429197369e-05,-0.00010244545897589291,-3.4181105009317394e-05,34,16,-0.0010958863686019087
theta5,A,all,hist-legs,50,-0.001617057043099836,-0.002012269219594083,-0.0011682337602960768,44,6,-0.025282670945471434
theta5,A,all,cur-legs,50,-0.0015486538531958218,-0.0019376036923262091,-0.0011467110602801924,44,6,-0.024213187744898272
theta5,A,post,hist-cur,50,4.1147124117518615e-05,3.265346169386831e-05,4.9740486883299006e-05,2,48,0.0006528501258075757
theta5,A,post,hist-in,50,1.5101907396786184e-07,-2.1440790430317032e-07,5.459729953438547e-07,24,26,2.3945472531026616e-06
theta5,A,post,in-cur,50,4.0996105043550754e-05,3.2557257505398434e-05,4.97840900125575e-05,2,48,0.0006504540210115837
theta5,A,post,hist-legs,50,-0.0014911429782758423,-0.001974246261082144,-0.000996080118581191,41,9,-0.023097297470456746
theta5,A,post,cur-legs,50,-0.001532290102393361,-0.002005439816159421,-0.0010263927014843078,41,9,-0.023734652425442378
theta5,A,pre,hist-cur,50,-0.0001800497788612307,-0.00025050733933754924,-0.00011673277827755912,39,11,-0.0027379682182618976
theta5,A,pre,hist-in,50,-2.0955672164313377e-07,-5.65073363206662e-07,1.1805332412254128e-07,28,22,-3.1954110559854745e-06
theta5,A,pre,in-cur,50,-0.00017984022213958755,-0.00024868609760461837,-0.00011503503843314062,39,11,-0.0027347815459570998
theta5,A,pre,hist-legs,50,-0.0018448220423030437,-0.002255429561287968,-0.0014153289161377663,46,4,-0.02736104400238791
theta5,A,pre,cur-legs,50,-0.0016647722634418132,-0.002079577274733244,-0.0012248722211608302,44,6,-0.024690678075985396
theta5,B,all,hist-cur,50,5.511894652299065e-05,2.314506916854119e-05,8.530840071345541e-05,15,35,0.0008894008501109437
theta5,B,all,hist-in,50,8.546687587998592e-08,-1.433405589610498e-07,3.274424117594953e-07,23,27,1.3778722994994966e-06
theta5,B,all,in-cur,50,5.5033479647110664e-05,2.1792504041286998e-05,8.548820780636843e-05,15,35,0.0008880217542308678
theta5,B,all,hist-legs,50,-0.0015745546932903406,-0.0019817733395036488,-0.0011482307640218131,44,6,-0.02475606145306929
theta5,B,all,cur-legs,50,-0.0016296736398133313,-0.002024592726005145,-0.0011910299348755254,44,6,-0.025622673475608912
theta5,B,post,hist-cur,50,-2.512767142223149e-06,-6.503757892426236e-06,1.4372582458804597e-06,25,25,-4.0036522931634194e-05
theta5,B,post,hist-in,50,2.0875357915867143e-07,-4.7837113061263696e-08,4.941905099241328e-07,23,27,3.326265195533433e-06
theta5,B,post,in-cur,50,-2.7215207213818206e-06,-6.9137504314075415e-06,1.3048170257312414e-06,26,24,-4.3362643891514464e-05
theta5,B,post,hist-legs,50,-0.0015030263596364796,-0.0019821584801824723,-0.0010001307033764297,41,9,-0.02338889752088739
theta5,B,post,cur-legs,50,-0.0015005135924942563,-0.0019630178473653745,-0.000976657680288432,41,9,-0.023349795842592454
theta5,B,pre,hist-cur,50,0.00011396984052098394,4.8826048269910594e-05,0.000175923056038999,15,35,0.0017502699152689163
theta5,B,pre,hist-in,50,-3.3205536010272317e-08,-3.295465307009867e-07,2.654628723087055e-07,24,26,-5.090563898864192e-07
theta5,B,pre,in-cur,50,0.00011400304605699421,4.625470084388224e-05,0.0001744864101992281,15,35,0.001750779862904479
theta5,B,pre,hist-legs,50,-0.0017461897717338188,-0.0021678655650889367,-0.0013162838155288674,42,8,-0.02607197448434508
theta5,B,pre,cur-legs,50,-0.0018601596122548032,-0.002265746787855719,-0.0014082559569179329,46,4,-0.02777363304525717
theta5_snr0,A,all,hist-cur,50,-0.0008264044555550193,-0.001053128403391629,-0.0006017280298179572,41,9,-0.005104346085469378
theta5_snr0,A,all,hist-in,50,-1.5593705757777077e-06,-5.293746439267097e-06,2.2902498419134915e-06,26,24,-9.680884970978537e-06
theta5_snr0,A,all,in-cur,50,-0.0008248450849792416,-0.001056817640320313,-0.0005998660521700608,41,9,-0.005094714521843646
theta5_snr0,A,all,hist-legs,50,-0.03929771668054352,-0.04368201124630592,-0.034193636404551475,49,1,-0.19612239070278084
theta5_snr0,A,all,cur-legs,50,-0.038471312224988494,-0.042806393738564055,-0.033401848145811035,49,1,-0.1919980692103027
theta5_snr0,A,post,hist-cur,50,6.387707040490298e-05,3.872432297360287e-05,8.856333598379409e-05,10,40,0.0003909302839859389
theta5_snr0,A,post,hist-in,50,-6.876267396482839e-08,-4.789809500301056e-06,4.562732679093832e-06,27,23,-4.2066574962495447e-07
theta5_snr0,A,post,in-cur,50,6.394583307886781e-05,3.7801345847966035e-05,9.07211315989721e-05,10,40,0.00039135111436357375
theta5_snr0,A,post,hist-legs,50,-0.03892748965624085,-0.043757406825931336,-0.03354118184888672,49,1,-0.19233997865876565
theta5_snr0,A,post,cur-legs,50,-0.03899136672664576,-0.04411197871892158,-0.033287275171691943,49,1,-0.19265559403666338
theta5_snr0,A,pre,hist-cur,50,-0.001732295256130537,-0.0021768474541054195,-0.001288210563656932,42,8,-0.010145968800660054
theta5_snr0,A,pre,hist-in,50,-3.4534991484863607e-06,-8.489059392934477e-06,1.4468646971243853e-06,27,23,-2.0433884261317e-05
theta5_snr0,A,pre,in-cur,50,-0.0017288417569820505,-0.00218479599107044,-0.0012956400014980636,41,9,-0.010125741824635241
theta5_snr0,A,pre,hist-legs,50,-0.04209610107507166,-0.0468570871832768,-0.03674587076253877,49,1,-0.19941204071684607
theta5_snr0,A,pre,cur-legs,50,-0.040363805818941126,-0.04530449597958024,-0.035169766012589386,49,1,-0.19120604245745706
theta5_snr0,B,all,hist-cur,50,0.0008143734997059976,0.000608167990000907,0.0010181831354823486,7,43,0.005061549857730048
theta5_snr0,B,all,hist-in,50,-6.368134229672862e-07,-4.272156762430173e-06,2.9951086294880415e-06,27,23,-3.938018265870221e-06
theta5_snr0,B,all,in-cur,50,0.0008150103131289648,0.0006109900675811371,0.0010286001835318867,7,43,0.005065507824058255
theta5_snr0,B,all,hist-legs,50,-0.03854320845043673,-0.04300037467810601,-0.033664858501634844,49,1,-0.1924738330642678
theta5_snr0,B,all,cur-legs,50,-0.03935758195014273,-0.04377159801647071,-0.03445124578659705,49,1,-0.196540582962267
theta5_snr0,B,post,hist-cur,50,-1.3534448961766143e-07,-2.2801209951796563e-05,2.1295114791844543e-05,24,26,-8.284773131697381e-07
theta5_snr0,B,post,hist-in,50,1.0710561019727782e-07,-4.048024636932227e-06,4.32694341487567e-06,27,23,6.556210755476932e-07
theta5_snr0,B,post,in-cur,50,-2.4245009981493923e-07,-2.2734852166027172e-05,2.2874192182934458e-05,22,28,-1.484097415711887e-06
theta5_snr0,B,post,hist-legs,50,-0.03896619982230397,-0.04426063015160106,-0.0332744648451814,49,1,-0.19258600616264446
theta5_snr0,B,post,cur-legs,50,-0.03896606447781435,-0.044159294599777604,-0.03326628096978441,49,1,-0.19258533723791404
theta5_snr0,B,pre,hist-cur,50,0.0016539067475809283,0.0012364479918422575,0.0020580723577120594,8,42,0.009802272751518496
theta5_snr0,B,pre,hist-in,50,-1.5173497738557583e-06,-6.6455970537001165e-06,3.21691498771401e-06,23,27,-8.905560461814569e-06
theta5_snr0,B,pre,in-cur,50,0.001655424097354784,0.0012244219948048328,0.0020536156408084965,8,42,0.00981126568680009
theta5_snr0,B,pre,hist-legs,50,-0.04052496250727466,-0.04565055077825512,-0.03542117286484557,49,1,-0.1921472771812097
theta5_snr0,B,pre,cur-legs,50,-0.042178869254855596,-0.04714882944630597,-0.03674234788646394,49,1,-0.19998920123486574
theta60,A,all,hist-cur,50,-0.0008311126728227083,-0.0010966188101234613,-0.0005271159535702403,44,6,-0.008385895503099608
theta60,A,all,hist-in,50,3.421479203485067e-06,-5.670907853222001e-06,1.2102633844975428e-05,25,25,3.4815759288288166e-05
theta60,A,all,in-cur,50,-0.0008345341520261934,-0.0011054987853535412,-0.0005253258819098201,44,6,-0.00842041809913825
theta60,A,all,hist-legs,50,-0.0010016971427018657,-0.001272904558551069,-0.0006813947530701788,45,5,-0.010089720032493778
theta60,A,all,cur-legs,50,-0.00017058446987915728,-0.0002603032908938941,-7.707384630153159e-05,37,13,-0.0017182334556027868
theta60,A,post,hist-cur,50,0.0007036960492718026,0.0004264234379653637,0.001012263076559441,11,39,0.007104606210330685
theta60,A,post,hist-in,50,7.87515366697758e-06,-1.0616725714549753e-05,2.722335030467947e-05,23,27,7.895390973551258e-05
theta60,A,post,in-cur,50,0.0006958208956048251,0.00042618822244921474,0.001007428632002085,11,39,0.007025097641670089
theta60,A,post,hist-legs,50,-0.0009413420955832341,-0.001282749511940582,-0.0005424270998552571,44,6,-0.009348644267917065
theta60,A,post,cur-legs,50,-0.001645038144855037,-0.0018450722378351588,-0.001454617217190817,50,0,-0.01633718123895815
theta60,A,pre,hist-cur,50,-0.0024539722443214207,-0.002824970237027339,-0.0020702797875416347,48,2,-0.02315125850551654
theta60,A,pre,hist-in,50,-2.95520267582311e-06,-1.6453565120696678e-05,1.0782506319817954e-05,24,26,-2.853990433813389e-05
theta60,A,pre,in-cur,50,-0.0024510170416455978,-0.0028269721816034654,-0.0020684112572027413,48,2,-0.023123378540189917
theta60,A,pre,hist-legs,50,-0.0011627790272088717,-0.0014416640414960365,-0.0008343616168965353,44,6,-0.011105162963508813
theta60,A,pre,cur-legs,50,0.001291193217112549,0.0010694550378437361,0.0015109714690370022,1,49,0.012331587307548119
theta60,B,all,hist-cur,50,0.001354546802225658,0.0009238475266492087,0.001738294468886379,6,44,0.021869525548135437
theta60,B,all,hist-in,50,1.0124088009128007e-07,-1.8508209517172427e-07,4.0119686628177846e-07,24,26,1.5995819865584153e-06
theta60,B,all,in-cur,50,0.0013544455613455667,0.0009084049212576537,0.001734603876103708,6,44,0.021867890986664376
theta60,B,all,hist-legs,50,-0.0003096535736971079,-0.00035313025087310105,-0.0002655893762888049,48,2,-0.004868625993431037
theta60,B,all,cur-legs,50,-0.0016642003759227658,-0.002077324366390302,-0.0012199506154860734,45,5,-0.0261659153865304
theta60,B,post,hist-cur,50,0.0011742859778641338,0.0006854943897990483,0.0016209316145640409,10,40,0.018710899911049357
theta60,B,post,hist-in,50,4.452446559052858e-07,7.286260398593759e-08,9.075024656187183e-07,21,29,6.964205657437785e-06
theta60,B,post,in-cur,50,0.0011738407332082285,0.0006905363956065448,0.0016140488538367067,10,40,0.018703805448244203
theta60,B,post,hist-legs,50,-0.0003790522555358294,-0.00041684790064369913,-0.00034362536119190306,50,0,-0.005893885274753985
theta60,B,post,cur-legs,50,-0.0015533382333999634,-0.002017881246837459,-0.0010421368147379287,41,9,-0.02415286337659856
theta60,B,pre,hist-cur,50,0.0016096947667318686,0.0011468536154223537,0.0020200605396364295,5,45,0.024764793750442847
theta60,B,pre,hist-in,50,-2.367015108047099e-07,-6.026986744876554e-07,1.1069278291762583e-07,27,23,-3.5535830792259713e-06
theta60,B,pre,in-cur,50,0.001609931468242673,0.0011538694883079998,0.002026202811444761,5,45,0.024768435350214828
theta60,B,pre,hist-legs,50,-0.00026837476894581754,-0.0003586142647174728,-0.00018595518234836044,40,10,-0.004012937237839095
theta60,B,pre,cur-legs,50,-0.0018780695356776858,-0.00229873479580686,-0.0014154380071906283,46,4,-0.028082279137401814
theta60_snr0,A,all,hist-cur,50,-0.026679234676123452,-0.030471687655744338,-0.022506050519710226,49,1,-0.1296689124547021
theta60_snr0,A,all,hist-in,50,0.0002591839994350287,0.0001117744664072888,0.0004147500963488094,16,34,0.0014494900603784057
theta60_snr0,A,all,in-cur,50,-0.02693841867555848,-0.03077574152564077,-0.022766506300824718,49,1,-0.1309286227777451
theta60_snr0,A,all,hist-legs,50,-0.03576810167782205,-0.03973115866870048,-0.031077710227224633,49,1,-0.1664889000078816
theta60_snr0,A,all,cur-legs,50,-0.009088867001698607,-0.010781300679853697,-0.007354791261051087,45,5,-0.04230572489031444
theta60_snr0,A,post,hist-cur,50,-0.007288737474927753,-0.010457212498318413,-0.0035288992616712067,40,10,-0.038607414709637945
theta60_snr0,A,post,hist-in,50,0.0002837193383376746,4.600464284819804e-05,0.0005373740378712039,16,34,0.001565618665635874
theta60_snr0,A,post,in-cur,50,-0.007572456813265427,-0.010752468866095542,-0.0037120517794597104,39,11,-0.0401102360410449
theta60_snr0,A,post,hist-legs,50,-0.03560999938235434,-0.040131293761419745,-0.03050379674018055,49,1,-0.16401642928394172
theta60_snr0,A,post,cur-legs,50,-0.028321261907426582,-0.030497779362725977,-0.026281273534008363,50,0,-0.13044516516260363
theta60_snr0,A,pre,hist-cur,50,-0.04542640430871293,-0.0499548794788656,-0.04053235539873427,49,1,-0.19420223747846835
theta60_snr0,A,pre,hist-in,50,0.00019302274813476404,1.3469333001164953e-05,0.00037601880403800267,23,27,0.0010251166306115848
theta60_snr0,A,pre,in-cur,50,-0.0456194270568477,-0.050213951712678506,-0.04084029754303305,49,1,-0.19502742824895652
theta60_snr0,A,pre,hist-legs,50,-0.038137646326969324,-0.04248559835711281,-0.033329683637634396,49,1,-0.16828591017272626
theta60_snr0,A,pre,cur-legs,50,0.00728875798174361,0.00432134179144033,0.010380497385285608,17,33,0.032162322249001785
theta60_snr0,B,all,hist-cur,50,0.029786936408577817,0.025185829537465378,0.03380310197669096,2,48,0.18568726154177406
theta60_snr0,B,all,hist-in,50,2.656424205081609e-05,3.0587981486132073e-06,4.982976905986954e-05,21,29,0.00013968321018449623
theta60_snr0,B,all,in-cur,50,0.029760372166527,0.02524550803984859,0.03389890918501263,2,48,0.1855216640699935
theta60_snr0,B,all,hist-legs,50,-0.010055660003255416,-0.011863974394183642,-0.008164616355899703,46,4,-0.05021374142822748
theta60_snr0,B,all,cur-legs,50,-0.039842596411833235,-0.04422186209145386,-0.034706296088400444,49,1,-0.1989571876341612
theta60_snr0,B,post,hist-cur,50,0.01369580232366073,0.00942014083629815,0.017481023958186247,8,42,0.08401268936221148
theta60_snr0,B,post,hist-in,50,5.287491763405483e-06,-1.9360614298128547e-05,3.113575817844633e-05,27,23,2.9921663922869197e-05
theta60_snr0,B,post,in-cur,50,0.013690514831897324,0.009522268402555236,0.017411636668288537,8,42,0.08398025486932627
theta60_snr0,B,post,hist-legs,50,-0.025778016931887394,-0.027659604222962163,-0.023948807307614183,50,0,-0.1273023327357802
theta60_snr0,B,post,cur-legs,50,-0.03947381925554813,-0.04454165042961816,-0.033751286143305505,49,1,-0.1949377753339039
theta60_snr0,B,pre,hist-cur,50,0.045759046708780664,0.0406333687347113,0.05036610975705077,2,48,0.2724573949214944
theta60_snr0,B,pre,hist-in,50,4.568531208639093e-05,1.6540519479020507e-05,7.522730279567847e-05,18,32,0.00021381975540050828
theta60_snr0,B,pre,in-cur,50,0.04571336139669428,0.04050487637452563,0.050542777181446605,2,48,0.27218537655545527
theta60_snr0,B,pre,hist-legs,50,0.0031059622572912515,-0.00014678453676574292,0.006446616019735906,20,30,0.014747987273047372
theta60_snr0,B,pre,cur-legs,50,-0.042653084451489416,-0.04749180744293486,-0.0373251336875815,49,1,-0.20252890876896246
theta90,A,all,hist-cur,50,-0.0006598272425512968,-0.0008871433010285566,-0.00037410557120590035,45,5,-0.005301078371686467
theta90,A,all,hist-in,50,1.657282712745872e-05,3.802940987167894e-06,2.9083564501263323e-05,18,32,0.00013387425669266463
theta90,A,all,in-cur,50,-0.0006764000696787556,-0.0009085609158722492,-0.0004009452071739649,45,5,-0.0054342251255297515
theta90,A,all,hist-legs,50,-0.0007911721761390103,-0.0010183107649665755,-0.0005268532087912543,45,5,-0.006349608504268733
theta90,A,all,cur-legs,50,-0.00013134493358771344,-0.00015884895092997377,-0.00010306588863526415,46,4,-0.00105411809521803
theta90,A,post,hist-cur,50,-7.527110622216685e-05,-0.00033931349025171455,0.00024878552707669773,33,17,-0.0005970950771651928
theta90,A,post,hist-in,50,2.414189683362017e-05,-2.5179772643955017e-06,5.2995599286933375e-05,19,31,0.0001916589932823602
theta90,A,post,in-cur,50,-9.941300305578702e-05,-0.00036939471676054897,0.00021460390946950796,35,15,-0.0007886029276043489
theta90,A,post,hist-legs,50,-0.0007488934851761362,-0.0010373486582343143,-0.00038884470680840836,43,7,-0.00590909182530697
theta90,A,post,cur-legs,50,-0.0006736223789539692,-0.000743614355173768,-0.0006079763019329886,50,0,-0.0053151704102280175
theta90,A,pre,hist-cur,50,-0.0013468426201020283,-0.001608349047633838,-0.0010587811096453242,48,2,-0.010252908193374564
theta90,A,pre,hist-in,50,8.983076509813393e-06,-1.3103323538158546e-05,3.077100739411934e-05,21,29,6.909730191221789e-05
theta90,A,pre,in-cur,50,-0.0013558256966118417,-0.0016212972285293051,-0.0010600195555354624,48,2,-0.010321292321835096
theta90,A,pre,hist-legs,50,-0.0009238502453859412,-0.0011587268654489665,-0.0006650210436755833,45,5,-0.007055576466110156
theta90,A,pre,cur-legs,50,0.0004229923747160871,0.000337593753359064,0.0005117380475748347,2,48,0.003230453268044658
theta90,B,all,hist-cur,50,0.0014492262885465968,0.0010225592231586113,0.0018373248982141597,4,46,0.023400302469712683
theta90,B,all,hist-in,50,1.570059717945216e-07,-2.036450648594118e-07,5.409695111593463e-07,19,31,2.477176628028776e-06
theta90,B,all,in-cur,50,0.0014490692825748022,0.0010047963641598501,0.0018357161636149576,4,46,0.023397767332682267
theta90,B,all,hist-legs,50,-0.0002446677887191567,-0.0002976792364953942,-0.00018759058371044967,45,5,-0.0038454154035484013
theta90,B,all,cur-legs,50,-0.0016938940772657535,-0.0020806960222590418,-0.0012432499336158909,45,5,-0.026622737757171423
theta90,B,post,hist-cur,50,0.0012276097210770802,0.0007243711535620568,0.0016646755209728692,9,41,0.019571299298315928
theta90,B,post,hist-in,50,6.534338405704554e-07,1.3529670056039792e-07,1.2202003950193516e-06,21,29,1.0217574141835512e-05
theta90,B,post,in-cur,50,0.0012269562872365097,0.0007085877921628608,0.0016710208251167504,9,41,0.019560881859413414
theta90,B,post,hist-legs,50,-0.0003805144723418726,-0.00041764646745998785,-0.00034202528361213804,49,1,-0.005914752087610617
theta90,B,post,cur-legs,50,-0.0016081241934189528,-0.0020779723494555986,-0.0010986111505300164,42,8,-0.024996830926357405
theta90,B,pre,hist-cur,50,0.0017474090793918654,0.0013049696381214535,0.0021613058996311114,4,46,0.026882713313679397
theta90,B,pre,hist-in,50,-3.4139518271886216e-07,-8.173861711060319e-07,9.20099885406388e-08,26,24,-5.114613694642825e-06
theta90,B,pre,in-cur,50,0.0017477504745745842,0.0012961225377971428,0.0021641257125195597,4,46,0.026887965448930344
theta90,B,pre,hist-legs,50,-0.0001390386636601744,-0.00025905250431089785,-3.4725250431077416e-05,29,21,-0.002078689162927065
theta90,B,pre,cur-legs,50,-0.0018864477430520397,-0.0023166431419615057,-0.0014313518795888672,46,4,-0.02820322330984619
theta90_snr0,A,all,hist-cur,50,-0.026191511834104477,-0.0298598957450949,-0.021951329881599053,49,1,-0.11809782840597997
theta90_snr0,A,all,hist-in,50,0.0009085184213979003,0.0006600128232276324,0.001168013400631044,7,43,0.004666773350829723
theta90_snr0,A,all,in-cur,50,-0.02710003025550238,-0.030838387887352176,-0.0227922868515614,49,1,-0.12219434842794417
theta90_snr0,A,all,hist-legs,50,-0.032714712603711706,-0.03642280925129473,-0.028439731303529926,49,1,-0.14329621728961156
theta90_snr0,A,all,cur-legs,50,-0.006523200769607227,-0.007055925669854552,-0.005997095734999916,50,0,-0.028572771102361595
theta90_snr0,A,post,hist-cur,50,-0.02005955121241795,-0.023969483352259385,-0.015569523821099135,47,3,-0.09181665227482255
theta90_snr0,A,post,hist-in,50,0.0009242353151564991,0.0004756025355743739,0.0014087531013176528,16,34,0.004679904400394535
theta90_snr0,A,post,in-cur,50,-0.020983786527574454,-0.024764479078509663,-0.016336126213402306,48,2,-0.096047065590316
theta90_snr0,A,post,hist-legs,50,-0.03272386156055831,-0.036910555841283034,-0.027736666837887065,49,1,-0.14157697021101226
theta90_snr0,A,post,cur-legs,50,-0.012664310348140353,-0.013537320258468459,-0.0118381250451065,50,0,-0.05479104859258825
theta90_snr0,A,pre,hist-cur,50,-0.03375944474485363,-0.03794393159157538,-0.029348753890915166,49,1,-0.14085010960099956
theta90_snr0,A,pre,hist-in,50,0.0008447815557214877,0.0004765626323355659,0.0012286732310536265,14,36,0.00411929305964695
theta90_snr0,A,pre,in-cur,50,-0.03460422630057513,-0.03854993962706093,-0.029973044192459056,49,1,-0.14437468103905365
theta90_snr0,A,pre,hist-legs,50,-0.03482182895921355,-0.0388194089467314,-0.03068990407997648,49,1,-0.1446414406619361
theta90_snr0,A,pre,cur-legs,50,-0.0010623842143599133,-0.0022066902328582634,7.661112698853425e-05,29,21,-0.004412886625843317
theta90_snr0,B,all,hist-cur,50,0.032644544789281936,0.02759290829435574,0.03684440287679405,2,48,0.20371031136720258
theta90_snr0,B,all,hist-in,50,4.288515687364547e-06,-5.650287217982358e-06,1.4218996785203916e-05,19,31,2.223294908191063e-05
theta90_snr0,B,all,in-cur,50,0.03264025627359458,0.027709222048759315,0.03696126166830155,2,48,0.20368354993212623
theta90_snr0,B,all,hist-legs,50,-0.007441089664362739,-0.00807939637967554,-0.006793806755796353,50,0,-0.037143145452133285
theta90_snr0,B,all,cur-legs,50,-0.04008563445364468,-0.04449712553031429,-0.03498886308867271,49,1,-0.20009254265319767
theta90_snr0,B,post,hist-cur,50,0.028423940944502197,0.0230109232537071,0.0329927617228798,2,48,0.1747606026986541
theta90_snr0,B,post,hist-in,50,-3.9961899223839305e-07,-1.1783523832006675e-05,1.1903798506642057e-05,28,22,-2.0914865698737595e-06
theta90_snr0,B,post,in-cur,50,0.02842434056349444,0.022957462778152363,0.03310043764447112,2,48,0.17476305969981626
theta90_snr0,B,post,hist-legs,50,-0.011501765227160309,-0.012240866211293337,-0.010786286238915276,50,0,-0.05677901095017161
theta90_snr0,B,post,cur-legs,50,-0.03992570617166251,-0.04520257990657788,-0.034169263630333124,49,1,-0.19709514697457003
theta90_snr0,B,pre,hist-cur,50,0.03860429666144027,0.03377056066632722,0.04317747079770363,1,49,0.22997207153123045
theta90_snr0,B,pre,hist-in,50,8.950312060317378e-06,-2.8888051524743467e-06,2.0529885016406083e-05,20,30,4.33512083295027e-05
theta90_snr0,B,pre,in-cur,50,0.03859534634937995,0.03349276275442244,0.04321712455465355,1,49,0.22991875306713788
theta90_snr0,B,pre,hist-legs,50,-0.004157065264616258,-0.005510617874916175,-0.0028039798924554674,41,9,-0.019736666548566022
theta90_snr0,B,pre,cur-legs,50,-0.042761361926056535,-0.04784020179623447,-0.03759732228042845,49,1,-0.2030198439944464
