cell,scenario,method,alpha,segment,mean,std,count
N4,A,legs,3.0,all,0.7740921780386267,0.12643144230212455,50
N4,A,legs,3.0,post,0.771387327035453,0.13245141781125888,50
N4,A,legs,3.0,pre,0.7658819837590294,0.16927332690598731,50
N4,A,legs,10.0,all,0.7740921780386267,0.12643144230212455,50
N4,A,legs,10.0,post,0.771387327035453,0.13245141781125888,50
N4,A,legs,10.0,pre,0.7658819837590294,0.16927332690598731,50
N4,A,legs,30.0,all,0.7740921780386267,0.12643144230212455,50
N4,A,legs,30.0,post,0.771387327035453,0.13245141781125888,50
N4,A,legs,30.0,pre,0.7658819837590294,0.16927332690598731,50
N4,A,legs,100.0,all,0.7740921780386267,0.12643144230212455,50
N4,A,legs,100.0,post,0.771387327035453,0.13245141781125888,50
N4,A,legs,100.0,pre,0.7658819837590294,0.16927332690598731,50
N4,A,point,0.0,all,0.3163081368633068,0.0016254169910733492,50
N4,A,point,0.0,post,0.31898570576049795,0.045258243699654484,50
N4,A,point,0.0,pre,0.3338272306822593,0.05379178054202926,50
N4,A,point,0.01,all,0.31422911438638823,0.0016798923715501794,50
N4,A,point,0.01,post,0.3168893168107511,0.044939072359023176,50
N4,A,point,0.01,pre,0.3316312657384074,0.05344562807721212,50
N4,A,point,0.03,all,0.3102123901481906,0.0018497266017460043,50
N4,A,point,0.03,post,0.3128392435818109,0.04432663511303495,50
N4,A,point,0.03,pre,0.3273884094435867,0.05277856497862086,50
N4,A,point,0.1,all,0.2975005423371022,0.002703325703996092,50
N4,A,point,0.1,post,0.30002413361154984,0.04242541347060856,50
N4,A,point,0.1,pre,0.313958750095773,0.05068089000062873,50
N4,A,point,0.3,all,0.27010560728410105,0.0051498420191845575,50
N4,A,point,0.3,post,0.27242659060044067,0.03856962000869468,50
N4,A,point,0.3,pre,0.28499844896682364,0.04623804602560508,50
N4,A,point,1.0,all,0.22643652077769608,0.014116254104638367,50
N4,A,point,1.0,post,0.22858240591247178,0.03530995565166047,50
N4,A,point,1.0,pre,0.23870394197683203,0.04072800812978742,50
N4,A,point,3.0,all,0.20749241435373356,0.03269313260504485,50
N4,A,point,3.0,post,0.20989684859096822,0.04582082444526352,50
N4,A,point,3.0,pre,0.21832430745088702,0.04741596095765061,50
N4,A,point,10.0,all,0.216231566171319,0.05007242520759278,50
N4,A,point,10.0,post,0.21904940466322823,0.061740040400399314,50
N4,A,point,10.0,pre,0.22720645151815905,0.06132685509314117,50
N4,A,point,30.0,all,0.22704044823498126,0.058106960645239576,50
N4,A,point,30.0,post,0.22999476438492933,0.06978228805718424,50
N4,A,point,30.0,pre,0.23853971031631815,0.06890868567830374,50
N4,A,point,100.0,all,0.23413364878118795,0.06182431851532965,50
N4,A,point,100.0,post,0.23708404294686325,0.07370773861495826,50
N4,A,point,100.0,pre,0.24605520083140817,0.07250624641182513,50
N4,B,cur,0.0,all,0.773727380305148,0.13131252437981517,50
N4,B,cur,0.0,post,0.7714685824338925,0.13434073378119984,50
N4,B,cur,0.0,pre,0.7644606060257226,0.1776794525614645,50
N4,B,cur,0.01,all,0.7737200372859793,0.13131254157804,50
N4,B,cur,0.01,post,0.7714614633656223,0.13434002237437664,50
N4,B,cur,0.01,pre,0.7644500568281523,0.17768544476914286,50
N4,B,cur,0.03,all,0.7737104320633424,0.1313116727531635,50
N4,B,cur,0.03,post,0.7714525169969069,0.13433796914698276,50
N4,B,cur,0.03,pre,0.7644350693031761,0.17769552759878415,50
N4,B,cur,0.1,all,0.7737219831535039,0.1313006998070728,50
N4,B,cur,0.1,post,0.7714682512940648,0.13432528312325034,50
N4,B,cur,0.1,pre,0.7644370019197819,0.17771383593403633,50
N4,B,cur,0.3,all,0.7740009657514278,0.13122806150920552,50
N4,B,cur,0.3,post,0.7717693524736192,0.134261049294833,50
N4,B,cur,0.3,pre,0.7647397438205819,0.177672627857993,50
N4,B,cur,1.0,all,0.7756989421595177,0.13088575168250877,50
N4,B,cur,1.0,post,0.7735707844966906,0.1339871741686799,50
N4,B,cur,1.0,pre,0.7666884641087006,0.17723769365121686,50
N4,B,cur,3.0,all,0.7791875476227051,0.13029974651344758,50
N4,B,cur,3.0,post,0.777257580042863,0.13353197233830796,50
N4,B,cur,3.0,pre,0.7707366648116172,0.1763347718363831,50
N4,B,cur,10.0,all,0.7830917523438257,0.12976064805020993,50
N4,B,cur,10.0,post,0.7813666359443363,0.13309869839911823,50
N4,B,cur,10.0,pre,0.7752885680494599,0.17542291067084073,50
N4,B,cur,30.0,all,0.7852878587450459,0.12948623042200944,50
N4,B,cur,30.0,post,0.7836628011820553,0.13284092411116602,50
N4,B,cur,30.0,pre,0.7778651393512671,0.17497885090958132,50
N4,B,cur,100.0,all,0.7864537465628508,0.12933632758062147,50
N4,B,cur,100.0,post,0.7848762424559774,0.1326653430660074,50
N4,B,cur,100.0,pre,0.7792358044351603,0.1747745963452751,50
N4,B,hist,0.0,all,0.773727380305148,0.1313125243798152,50
N4,B,hist,0.0,post,0.7714685824338925,0.13434073378119984,50
N4,B,hist,0.0,pre,0.7644606060257226,0.17767945256146445,50
N4,B,hist,0.01,all,0.7737206318518627,0.13131333227840652,50
N4,B,hist,0.01,post,0.771455116631786,0.1343469273635504,50
N4,B,hist,0.01,pre,0.7644587129342824,0.17765429870679347,50
N4,B,hist,0.03,all,0.773721419975569,0.1313082202648239,50
N4,B,hist,0.03,post,0.7714346790642527,0.13435814683761,50
N4,B,hist,0.03,pre,0.7644819651922171,0.17758333757653946,50
N4,B,hist,0.1,all,0.773850771260502,0.13123061802648947,50
N4,B,hist,0.1,post,0.7714211189064777,0.13438691402724304,50
N4,B,hist,0.1,pre,0.7648023234228275,0.17715278233747161,50
N4,B,hist,0.3,all,0.774901364175522,0.13068823464109638,50
N4,B,hist,0.3,post,0.771702152348635,0.13440990981406808,50
N4,B,hist,0.3,pre,0.7669848406341125,0.17498181867806517,50
N4,B,hist,1.0,all,0.7804135528953735,0.12797575464564115,50
N4,B,hist,1.0,post,0.7736908545080009,0.13428116478219104,50
N4,B,hist,1.0,pre,0.7776643551052116,0.16577893120959017,50
N4,B,hist,3.0,all,0.7914061595840343,0.12277280952394405,50
N4,B,hist,3.0,post,0.7780796294964928,0.13392146098529842,50
N4,B,hist,3.0,pre,0.7976649126562779,0.15018349578835155,50
N4,B,hist,10.0,all,0.805393252526149,0.11608184302432989,50
N4,B,hist,10.0,post,0.7850119239570944,0.13265796392657656,50
N4,B,hist,10.0,pre,0.8203106416058142,0.13285086182826758,50
N4,B,hist,30.0,all,0.8224636168221591,0.10662417748782217,50
N4,B,hist,30.0,post,0.7994536566066479,0.12555125475214662,50
N4,B,hist,30.0,pre,0.8405803884010212,0.11667150816331676,50
N4,B,hist,100.0,all,0.8566972769916115,0.08778956549927945,50
N4,B,hist,100.0,post,0.836383498332896,0.10518254627440259,50
N4,B,hist,100.0,pre,0.8734414711594027,0.09426086844120404,50
N4,B,in,0.0,all,0.773727380305148,0.1313125243798153,50
N4,B,in,0.0,post,0.7714685824338953,0.13434073378119657,50
N4,B,in,0.0,pre,0.7644606060257212,0.17767945256146456,50
N4,B,in,0.01,all,0.7737207488859192,0.13131355893813068,50
N4,B,in,0.01,post,0.7713553505722939,0.13435284565094474,50
N4,B,in,0.01,pre,0.764552187117534,0.17766590248637112,50
N4,B,in,0.03,all,0.7737229566547404,0.13130859164597503,50
N4,B,in,0.03,post,0.7711418172575232,0.13437540910164747,50
N4,B,in,0.03,pre,0.7647591502126617,0.17761675512960237,50
N4,B,in,0.1,all,0.7738675232060488,0.13122889515934705,50
N4,B,in,0.1,post,0.7705131937964513,0.1344390743506886,50
N4,B,in,0.1,pre,0.7656894016337975,0.17725102522031502,50
N4,B,in,0.3,all,0.7750125647553149,0.13066882550424447,50
N4,B,in,0.3,post,0.7694313002292877,0.1345288182197274,50
N4,B,in,0.3,pre,0.7693594976140625,0.17521442140808463,50
N4,B,in,1.0,all,0.7809360027538994,0.12789563783950877,50
N4,B,in,1.0,post,0.7688943204312884,0.1344445101748113,50
N4,B,in,1.0,pre,0.7832964458603595,0.16640881326383072,50
N4,B,in,3.0,all,0.792435151564003,0.12276900126293626,50
N4,B,in,3.0,post,0.7708849205162462,0.13395631076613979,50
N4,B,in,3.0,pre,0.8066751986878258,0.15204737071988414,50
N4,B,in,10.0,all,0.8049449916124055,0.11750041274889213,50
N4,B,in,10.0,post,0.7742403018206322,0.13330478799021667,50
N4,B,in,10.0,pre,0.8301877901591979,0.13869940051446103,50
N4,B,in,30.0,all,0.8118848349110199,0.11466195968123445,50
N4,B,in,30.0,post,0.7763396800399923,0.13287579713640735,50
N4,B,in,30.0,pre,0.8427092253868708,0.1320568269834072,50
N4,B,in,100.0,all,0.8155111084998571,0.11321020157039391,50
N4,B,in,100.0,post,0.7775068063086654,0.13258489968285322,50
N4,B,in,100.0,pre,0.8490941128113192,0.12885965480314956,50
N4,B,legs,0.0,all,0.773727380305148,0.13131252437981522,50
N4,B,legs,0.0,post,0.7714685824338925,0.13434073378119982,50
N4,B,legs,0.0,pre,0.7644606060257226,0.1776794525614645,50
N4,B,legs,0.01,all,0.773727380305148,0.13131252437981522,50
N4,B,legs,0.01,post,0.7714685824338925,0.13434073378119982,50
N4,B,legs,0.01,pre,0.7644606060257226,0.1776794525614645,50
N4,B,legs,0.03,all,0.773727380305148,0.13131252437981522,50
N4,B,legs,0.03,post,0.7714685824338925,0.13434073378119982,50
N4,B,legs,0.03,pre,0.7644606060257226,0.1776794525614645,50
N4,B,legs,0.1,all,0.773727380305148,0.13131252437981522,50
N4,B,legs,0.1,post,0.7714685824338925,0.13434073378119982,50
N4,B,legs,0.1,pre,0.7644606060257226,0.1776794525614645,50
N4,B,legs,0.3,all,0.773727380305148,0.13131252437981522,50
N4,B,legs,0.3,post,0.7714685824338925,0.13434073378119982,50
N4,B,legs,0.3,pre,0.7644606060257226,0.1776794525614645,50
N4,B,legs,1.0,all,0.773727380305148,0.13131252437981522,50
N4,B,legs,1.0,post,0.7714685824338925,0.13434073378119982,50
N4,B,legs,1.0,pre,0.7644606060257226,0.1776794525614645,50
N4,B,legs,3.0,all,0.773727380305148,0.13131252437981522,50
N4,B,legs,3.0,post,0.7714685824338925,0.13434073378119982,50
N4,B,legs,3.0,pre,0.7644606060257226,0.1776794525614645,50
N4,B,legs,10.0,all,0.773727380305148,0.13131252437981522,50
N4,B,legs,10.0,post,0.7714685824338925,0.13434073378119982,50
N4,B,legs,10.0,pre,0.7644606060257226,0.1776794525614645,50
N4,B,legs,30.0,all,0.773727380305148,0.13131252437981522,50
N4,B,legs,30.0,post,0.7714685824338925,0.13434073378119982,50
N4,B,legs,30.0,pre,0.7644606060257226,0.1776794525614645,50
N4,B,legs,100.0,all,0.773727380305148,0.13131252437981522,50
N4,B,legs,100.0,post,0.7714685824338925,0.13434073378119982,50
N4,B,legs,100.0,pre,0.7644606060257226,0.1776794525614645,50
N4,B,point,0.0,all,0.31626786915915395,0.00206978506651249,50
N4,B,point,0.0,post,0.31898570576049795,0.045258243699654484,50
N4,B,point,0.0,pre,0.3336252473851156,0.05293485952033284,50
N4,B,point,0.01,all,0.3141986674434659,0.00209427550057273,50
N4,B,point,0.01,post,0.3168893168107511,0.044939072359023176,50
N4,B,point,0.01,pre,0.3314494936148326,0.0525868324507602,50
N4,B,point,0.03,all,0.3102624767905198,0.0021892631672060085,50
N4,B,point,0.03,post,0.3128392435818109,0.04432663511303495,50
N4,B,point,0.03,pre,0.32737015650397056,0.05189858463694504,50
N4,B,point,0.1,all,0.2984032633522547,0.0027198801238904526,50
N4,B,point,0.1,post,0.30002413361154984,0.04242541347060856,50
N4,B,point,0.1,pre,0.3156635161366311,0.0495576691563008,50
N4,B,point,0.3,all,0.27694205796652643,0.004557829672931166,50
N4,B,point,0.3,post,0.27242659060044067,0.03856962000869468,50
N4,B,point,0.3,pre,0.2985273646640392,0.043460245918301346,50
N4,B,point,1.0,all,0.26553028034572784,0.0161614196355402,50
N4,B,point,1.0,post,0.22858240591247178,0.03530995565166047,50
N4,B,point,1.0,pre,0.3124865137597409,0.032386000727383644,50
N4,B,point,3.0,all,0.30360772065284675,0.0355913067294938,50
N4,B,point,3.0,post,0.20989684859096822,0.04582082444526352,50
N4,B,point,3.0,pre,0.38891989415686623,0.031876730231890284,50
N4,B,point,10.0,all,0.359400633951221,0.05007790876277886,50
N4,B,point,10.0,post,0.21904940466322823,0.061740040400399314,50
N4,B,point,10.0,pre,0.4741844231773939,0.03485745426832056,50
N4,B,point,30.0,all,0.39074342848978993,0.05629087825104931,50
N4,B,point,30.0,post,0.22999476438492933,0.06978228805718424,50
N4,B,point,30.0,pre,0.5187217540831381,0.03594395154815312,50
N4,B,point,100.0,all,0.4070446749054292,0.0592739608143266,50
N4,B,point,100.0,post,0.23708404294686325,0.07370773861495826,50
N4,B,point,100.0,pre,0.54118333921643,0.03651925504928086,50
N8,A,cur,0.0,all,0.4349845009469211,0.15019408127569905,50
N8,A,cur,0.0,post,0.4356913228781585,0.141305563935606,50
N8,A,cur,0.0,pre,0.447373078020574,0.18031491370415942,50
N8,A,cur,0.01,all,0.4349638409354113,0.1501938393410858,50
N8,A,cur,0.01,post,0.4354658297908179,0.14134800427232666,50
N8,A,cur,0.01,pre,0.4475393012559441,0.1802475008977325,50
N8,A,cur,0.03,all,0.4349845694863279,0.15016276951403656,50
N8,A,cur,0.03,post,0.43504908770870315,0.14142350448642277,50
N8,A,cur,0.03,pre,0.4479675409002792,0.18006186936410323,50
N8,A,cur,0.1,all,0.43560349679760163,0.1497867192998753,50
N8,A,cur,0.1,post,0.43390310152101497,0.14160177803719445,50
N8,A,cur,0.1,pre,0.4502920219063185,0.17898029852180686,50
N8,A,cur,0.3,all,0.44021932842545325,0.14738501818291613,50
N8,A,cur,0.3,post,0.4324681453127599,0.14161012567766873,50
N8,A,cur,0.3,pre,0.4609022076369322,0.17397184413146946,50
N8,A,cur,1.0,all,0.4624838187836657,0.1372887831419992,50
N8,A,cur,1.0,post,0.4349837626068505,0.13989270205149076,50
N8,A,cur,1.0,pre,0.5019137572177548,0.15659042055991051,50
N8,A,cur,3.0,all,0.501540320339689,0.12279295688616629,50
N8,A,cur,3.0,post,0.4455367449556536,0.13623779234827343,50
N8,A,cur,3.0,pre,0.5659717241163554,0.13431258700977844,50
N8,A,cur,10.0,all,0.5402447350229338,0.11117778137829139,50
N8,A,cur,10.0,post,0.4588648172495471,0.13309316772549443,50
N8,A,cur,10.0,pre,0.6256879763367029,0.11689561139110399,50
N8,A,cur,30.0,all,0.5603764955363975,0.10588141936404452,50
N8,A,cur,30.0,post,0.4665676422439545,0.13172946475814215,50
N8,A,cur,30.0,pre,0.6558216608585029,0.10885236078400176,50
N8,A,cur,100.0,all,0.5704251979064834,0.1034263667686941,50
N8,A,cur,100.0,post,0.4706825602006529,0.1310759195090014,50
N8,A,cur,100.0,pre,0.6706072824236645,0.10509948554236086,50
N8,A,hist,0.0,all,0.4349845009469211,0.15019408127569905,50
N8,A,hist,0.0,post,0.4356913228781584,0.141305563935606,50
N8,A,hist,0.0,pre,0.447373078020574,0.18031491370415947,50
N8,A,hist,0.01,all,0.43495501590897384,0.1502011636207934,50
N8,A,hist,0.01,post,0.43567108777570274,0.14131488229230232,50
N8,A,hist,0.01,pre,0.44730909231469873,0.18029463306215623,50
N8,A,hist,0.03,all,0.4349180186876885,0.15020755739807096,50
N8,A,hist,0.03,post,0.4356520522669314,0.1413263784423142,50
N8,A,hist,0.03,pre,0.4472075354434492,0.18024741951687745,50
N8,A,hist,0.1,all,0.4349837282233269,0.15016125136941988,50
N8,A,hist,0.1,post,0.435775725945577,0.1413034006728781,50
N8,A,hist,0.1,pre,0.44708768461168463,0.18002398260557062,50
N8,A,hist,0.3,all,0.4362284117237049,0.14966764020953124,50
N8,A,hist,0.3,post,0.43715683845539643,0.1409039836872799,50
N8,A,hist,0.3,pre,0.44803620384230575,0.17909550680421263,50
N8,A,hist,1.0,all,0.4435604400859081,0.1471429690601163,50
N8,A,hist,1.0,post,0.44481870370877175,0.13875788398943148,50
N8,A,hist,1.0,pre,0.45523808286613027,0.17556066874500242,50
N8,A,hist,3.0,all,0.45855923250995007,0.1427932375513487,50
N8,A,hist,3.0,post,0.4603273881887511,0.13519985960616887,50
N8,A,hist,3.0,pre,0.4703043324169514,0.1697238219072926,50
N8,A,hist,10.0,all,0.4803724667511613,0.13695469590739068,50
N8,A,hist,10.0,post,0.48231169894500375,0.1311840651376328,50
N8,A,hist,10.0,pre,0.4911523273994877,0.16072127877255613,50
N8,A,hist,30.0,all,0.5157876643015039,0.12676483237406175,50
N8,A,hist,30.0,post,0.5153384516717285,0.1253118687542588,50
N8,A,hist,30.0,pre,0.524844752348941,0.1471914226238595,50
N8,A,hist,100.0,all,0.5821583053198629,0.11393374507552032,50
N8,A,hist,100.0,post,0.5749502523763994,0.12019746709567523,50
N8,A,hist,100.0,pre,0.5908243275948197,0.13702670114559362,50
N8,A,in,0.0,all,0.43498450094692054,0.1501940812756991,50
N8,A,in,0.0,post,0.43569132287815776,0.14130556393560373,50
N8,A,in,0.0,pre,0.44737307802057236,0.18031491370415628,50
N8,A,in,0.01,all,0.43495468513429886,0.15020096677688635,50
N8,A,in,0.01,post,0.43566609066753387,0.14131312713705738,50
N8,A,in,0.01,pre,0.4473359441905972,0.1803125286362482,50
N8,A,in,0.03,all,0.434915846912456,0.15020638951637477,50
N8,A,in,0.03,post,0.4356362437300538,0.14132077530694492,50
N8,A,in,0.03,pre,0.44728538005070834,0.1802995423110517,50
N8,A,in,0.1,all,0.43496450616293364,0.15015167108402153,50
N8,A,in,0.1,post,0.43571481932849226,0.14128149913955432,50
N8,A,in,0.1,pre,0.447318773349063,0.18018195000421827,50
N8,A,in,0.3,all,0.43610075802299986,0.14960884856720938,50
N8,A,in,0.3,post,0.43692783764849197,0.1408230478938897,50
N8,A,in,0.3,pre,0.4485485139138376,0.1794782388830363,50
N8,A,in,1.0,all,0.44284234503271896,0.14687711877009105,50
N8,A,in,1.0,post,0.44389021835726544,0.13848122400425145,50
N8,A,in,1.0,pre,0.4559643308284448,0.17644515239283143,50
N8,A,in,3.0,all,0.4560730864086725,0.14239632044079623,50
N8,A,in,3.0,post,0.4575149905382317,0.1347486919021603,50
N8,A,in,3.0,pre,0.4703714797853697,0.17197044146085133,50
N8,A,in,10.0,all,0.4701786814564188,0.13861913294364595,50
N8,A,in,10.0,post,0.47209159181859567,0.131803920194281,50
N8,A,in,10.0,pre,0.48551183406535914,0.1685935809822101,50
N8,A,in,30.0,all,0.4778548384334967,0.13695621204188932,50
N8,A,in,30.0,post,0.4800666567395135,0.13057917335299846,50
N8,A,in,30.0,pre,0.4936457173142722,0.16726628469866026,50
N8,A,in,100.0,all,0.48184352817129394,0.13620208878480022,50
N8,A,in,100.0,post,0.484238069475033,0.13002700275158252,50
N8,A,in,100.0,pre,0.49782151215285964,0.1667191686797692,50
N8,A,legs,0.0,all,0.4349845009469211,0.15019408127569905,50
N8,A,legs,0.0,post,0.4356913228781585,0.14130556393560595,50
N8,A,legs,0.0,pre,0.447373078020574,0.1803149137041594,50
N8,A,legs,0.01,all,0.4349845009469211,0.15019408127569905,50
N8,A,legs,0.01,post,0.4356913228781585,0.14130556393560595,50
N8,A,legs,0.01,pre,0.447373078020574,0.1803149137041594,50
N8,A,legs,0.03,all,0.4349845009469211,0.15019408127569905,50
N8,A,legs,0.03,post,0.4356913228781585,0.14130556393560595,50
N8,A,legs,0.03,pre,0.447373078020574,0.1803149137041594,50
N8,A,legs,0.1,all,0.4349845009469211,0.15019408127569905,50
N8,A,legs,0.1,post,0.4356913228781585,0.14130556393560595,50
N8,A,legs,0.1,pre,0.447373078020574,0.1803149137041594,50
N8,A,legs,0.3,all,0.4349845009469211,0.15019408127569905,50
N8,A,legs,0.3,post,0.4356913228781585,0.14130556393560595,50
N8,A,legs,0.3,pre,0.447373078020574,0.1803149137041594,50
N8,A,legs,1.0,all,0.4349845009469211,0.15019408127569905,50
N8,A,legs,1.0,post,0.4356913228781585,0.14130556393560595,50
N8,A,legs,1.0,pre,0.447373078020574,0.1803149137041594,50
N8,A,legs,3.0,all,0.4349845009469211,0.15019408127569905,50
N8,A,legs,3.0,post,0.4356913228781585,0.14130556393560595,50
N8,A,legs,3.0,pre,0.447373078020574,0.1803149137041594,50
N8,A,legs,10.0,all,0.4349845009469211,0.15019408127569905,50
N8,A,legs,10.0,post,0.4356913228781585,0.14130556393560595,50
N8,A,legs,10.0,pre,0.447373078020574,0.1803149137041594,50
N8,A,legs,30.0,all,0.4349845009469211,0.15019408127569905,50
N8,A,legs,30.0,post,0.4356913228781585,0.14130556393560595,50
N8,A,legs,30.0,pre,0.447373078020574,0.1803149137041594,50
N8,A,legs,100.0,all,0.4349845009469211,0.15019408127569905,50
N8,A,legs,100.0,post,0.4356913228781585,0.14130556393560595,50
N8,A,legs,100.0,pre,0.447373078020574,0.1803149137041594,50
N8,A,point,0.0,all,0.3163081368633068,0.0016254169910733685,50
N8,A,point,0.0,post,0.31898570576049795,0.045258243699654484,50
N8,A,point,0.0,pre,0.3338272306822593,0.05379178054202925,50
N8,A,point,0.01,all,0.31422911438638823,0.001679892371550179,50
N8,A,point,0.01,post,0.3168893168107511,0.04493907235902319,50
N8,A,point,0.01,pre,0.3316312657384074,0.0534456280772121,50
N8,A,point,0.03,all,0.3102123901481906,0.001849726601746011,50
N8,A,point,0.03,post,0.3128392435818109,0.04432663511303495,50
N8,A,point,0.03,pre,0.3273884094435867,0.052778564978620865,50
N8,A,point,0.1,all,0.2975005423371022,0.0027033257039960844,50
N8,A,point,0.1,post,0.30002413361154984,0.04242541347060856,50
N8,A,point,0.1,pre,0.313958750095773,0.050680890000628726,50
N8,A,point,0.3,all,0.27010560728410105,0.005149842019184558,50
